ID_REF,GSM6827,GSM6828,GSM6832,GSM6833,GSM6834,GSM6835,GSM6836
K01160_s_at,20.0,64.0,3621.0,3079.0,527.0,136.0,1979.0
K01383_at,20.0,1611.0,868.0,905.0,2190.0,1245.0,502.0
K01396_at,11117.0,2656.0,7004.0,4146.0,3014.0,6060.0,1338.0
K01884_at,3723.0,20.0,6.0,20.0,646.0,134.0,364.0
K01900_at,904.0,396.0,208.0,708.0,381.0,452.0,574.0
K01911_at,20.0,678.0,120.0,62.0,678.0,247.0,22.0
K02054_at,65.0,748.0,77.0,1370.0,1519.0,20.0,553.0
K02100_at,1510.0,569.0,508.0,95.0,170.0,22.0,944.0
K02215_at,4735.0,14019.0,19718.0,10797.0,5265.0,7819.0,7887.0
K02268_at,4307.0,20.0,738.0,418.0,2621.0,1664.0,251.0
K02402_at,2152.0,20.0,20.0,20.0,51.0,20.0,20.0
K02405_f_at,20.0,9913.0,8131.0,11677.0,4526.0,6567.0,3590.0
K02545_cds2_at,20.0,341.0,9.0,342.0,809.0,106.0,20.0
K02574_at,6741.0,3205.0,4045.0,2760.0,5792.0,3790.0,3458.0
K02765_at,31625.0,31560.0,30516.0,40963.0,17599.0,31168.0,7275.0
K02766_at,761.0,114.0,14.0,20.0,392.0,169.0,316.0
K02777_s_at,1302.0,675.0,183.0,260.0,341.0,658.0,1093.0
K02882_cds1_s_at,20.0,1206.0,680.0,231.0,550.0,627.0,620.0
K03008_cds1_at,917.0,193.0,20.0,20.0,20.0,20.0,20.0
K03008_cds2_at,820.0,681.0,901.0,632.0,493.0,589.0,820.0
K03021_at,20.0,1608.0,612.0,1007.0,2991.0,548.0,942.0
K03183_f_at,20.0,20.0,20.0,20.0,20.0,460.0,2736.0
K03189_f_at,20.0,5418.0,2006.0,3475.0,4288.0,1774.0,2806.0
K03192_f_at,20.0,1371.0,24.0,130.0,20.0,426.0,272.0
K03195_at,1728.0,4112.0,5806.0,4344.0,15911.0,4812.0,4840.0
K03204_f_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
K03207_f_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
K03218_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
K03430_at,35002.0,10835.0,22753.0,29644.0,9097.0,13020.0,8387.0
K03431_cds1_at,9295.0,7371.0,1724.0,6005.0,2147.0,6088.0,4065.0
K03460_at,12894.0,3282.0,4575.0,4462.0,4161.0,3309.0,2315.0
K03474_at,20.0,228.0,783.0,20.0,20.0,20.0,20.0
K03494_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
K03498_xpt1_s_at,1104.0,801.0,189.0,676.0,603.0,471.0,203.0
K03515_at,20193.0,11521.0,12053.0,11301.0,10998.0,10259.0,7072.0
L00022_s_at,273.0,22.0,208.0,20.0,20.0,320.0,20.0
L00058_at,564.0,20.0,29.0,184.0,20.0,20.0,62.0
L00137_cds1_at,4562.0,980.0,20.0,20.0,20.0,20.0,20.0
L00190_s_at,20.0,510.0,116.0,373.0,20.0,263.0,7.0
L00205_at,2487.0,20.0,20.0,20.0,20.0,20.0,20.0
L00352_at,2358.0,1150.0,1953.0,317.0,2070.0,1417.0,1425.0
L00354_at,20.0,59.0,612.0,20.0,641.0,572.0,463.0
L00389_f_at,375.0,1031.0,396.0,20.0,1329.0,535.0,1754.0
L00634_s_at,20.0,2429.0,881.0,690.0,1362.0,1467.0,1023.0
L00635_at,3731.0,2288.0,1046.0,839.0,1846.0,1617.0,1594.0
L00972_at,3207.0,2270.0,1742.0,2048.0,909.0,1653.0,2428.0
L01042_at,20.0,20.0,148.0,20.0,20.0,10.0,20.0
L01087_at,20.0,20.0,133.0,20.0,366.0,20.0,20.0
L01406_at,20.0,20.0,521.0,332.0,49.0,20.0,20.0
L01664_at,1161.0,143.0,21.0,20.0,133.0,3.0,339.0
L02320_at,20.0,577.0,259.0,174.0,884.0,76.0,296.0
L02321_at,228.0,3370.0,2390.0,2320.0,1205.0,779.0,2953.0
L02326_f_at,20.0,2661.0,20.0,1816.0,2017.0,555.0,1505.0
L02426_at,5783.0,6227.0,7130.0,3313.0,3725.0,5036.0,4931.0
L02547_at,20.0,20.0,293.0,645.0,352.0,123.0,20.0
L02648_at,78.0,20.0,1423.0,3099.0,2355.0,955.0,1848.0
L02785_at,20.0,20.0,20.0,5.0,238.0,147.0,331.0
L02840_at,552.0,1516.0,755.0,189.0,782.0,297.0,729.0
L02867_at,1245.0,3953.0,1277.0,763.0,860.0,1570.0,1648.0
L02932_at,2059.0,20.0,20.0,361.0,404.0,144.0,20.0
L02950_at,20.0,515.0,268.0,316.0,599.0,74.0,321.0
L03411_s_at,324.0,20.0,1921.0,3888.0,968.0,2006.0,3990.0
L03427_at,87.0,107.0,20.0,278.0,20.0,20.0,171.0
L03532_at,2159.0,2310.0,1530.0,2485.0,1706.0,737.0,956.0
L03785_at,4070.0,3676.0,1364.0,2207.0,1573.0,1063.0,2335.0
L03840_s_at,1268.0,20.0,37.0,75.0,199.0,20.0,274.0
L04270_at,20.0,20.0,1345.0,20.0,1147.0,20.0,363.0
L04282_at,20.0,1152.0,857.0,1229.0,983.0,1192.0,583.0
L04483_s_at,48650.0,27995.0,28070.0,45660.0,31675.0,47254.0,46769.0
L04490_at,207.0,20.0,2649.0,2164.0,693.0,20.0,1791.0
L04510_at,674.0,132.0,392.0,20.0,144.0,106.0,20.0
L04569_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L04656_at,2486.0,1051.0,308.0,20.0,844.0,84.0,113.0
L04731_at,1273.0,20.0,20.0,20.0,3619.0,20.0,20.0
L04733_at,1466.0,3322.0,4045.0,2008.0,3632.0,1784.0,1336.0
L04751_at,1166.0,396.0,43.0,98.0,67.0,295.0,413.0
L04947_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L04953_at,5909.0,2456.0,638.0,1281.0,1195.0,480.0,1753.0
L05072_s_at,20.0,98.0,327.0,1081.0,20.0,225.0,234.0
L05144_at,2421.0,637.0,141.0,111.0,2164.0,162.0,20.0
L05147_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L05148_at,20.0,448.0,1301.0,1640.0,1462.0,335.0,949.0
L05187_at,6146.0,2427.0,723.0,1160.0,1766.0,991.0,2301.0
L05188_f_at,20.0,1030.0,292.0,796.0,800.0,792.0,1536.0
L05424_cds2_at,827.0,20.0,225.0,70.0,20.0,20.0,20.0
L05425_at,1719.0,20.0,1158.0,685.0,561.0,41.0,211.0
L05500_at,20.0,827.0,63.0,89.0,247.0,279.0,20.0
L05512_at,3880.0,1268.0,857.0,963.0,2922.0,675.0,1342.0
L05514_f_at,20.0,20.0,155.0,242.0,20.0,81.0,20.0
L05515_at,1882.0,20.0,195.0,164.0,857.0,27.0,20.0
L05568_at,1423.0,20.0,20.0,241.0,108.0,506.0,710.0
L05597_at,875.0,20.0,20.0,10.0,59.0,41.0,126.0
L05606_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L05624_s_at,20.0,20.0,20.0,622.0,20.0,20.0,20.0
L05628_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L05779_at,3429.0,1549.0,2556.0,1418.0,2000.0,1938.0,1945.0
L06132_at,4514.0,5792.0,6419.0,4359.0,6515.0,3925.0,3364.0
L06133_at,20.0,20.0,222.0,117.0,18.0,292.0,188.0
L06139_at,20.0,20.0,42.0,379.0,1442.0,17.0,20.0
L06147_at,545.0,20.0,20.0,20.0,20.0,20.0,20.0
L06175_at,20.0,20.0,20.0,20.0,867.0,335.0,202.0
L06419_at,20.0,20.0,1144.0,1089.0,2999.0,20.0,20.0
L06499_at,232511.0,124652.0,126755.0,78574.0,175042.0,86101.0,162154.0
L06505_at,36855.0,26078.0,56952.0,40859.0,49288.0,31129.0,54610.0
L06633_at,20.0,20.0,94.0,73.0,266.0,34.0,211.0
L06797_s_at,560.0,1554.0,2448.0,2669.0,933.0,5004.0,1531.0
L06845_at,20.0,20.0,955.0,595.0,727.0,20.0,20.0
L06895_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L07033_at,357.0,3095.0,4324.0,2063.0,2998.0,2900.0,3394.0
L07044_at,2934.0,3930.0,2589.0,4414.0,5922.0,5508.0,8202.0
L07077_at,284.0,153.0,20.0,169.0,20.0,20.0,20.0
L07261_s_at,428.0,844.0,20.0,221.0,82.0,115.0,20.0
L07493_at,4692.0,1019.0,1158.0,597.0,571.0,771.0,1325.0
L07515_at,1381.0,1131.0,1422.0,1223.0,1851.0,971.0,1567.0
L07540_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L07541_at,2474.0,264.0,196.0,832.0,462.0,108.0,490.0
L07548_at,4105.0,2402.0,2299.0,2608.0,1726.0,1350.0,5177.0
L07590_at,223.0,1152.0,817.0,527.0,1300.0,728.0,612.0
L07592_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L07594_at,398.0,861.0,903.0,1085.0,484.0,899.0,20.0
L07597_at,528.0,20.0,454.0,123.0,20.0,20.0,20.0
L07615_at,702.0,177.0,6.0,20.0,73.0,27.0,202.0
L07633_at,5320.0,4045.0,3856.0,5459.0,3678.0,4156.0,3255.0
L07648_at,3015.0,5042.0,5821.0,5362.0,5979.0,9556.0,12749.0
L07738_at,684.0,20.0,395.0,20.0,1783.0,20.0,196.0
L07758_at,147.0,427.0,1261.0,763.0,978.0,999.0,910.0
L07765_at,2472.0,1758.0,686.0,1306.0,1506.0,798.0,617.0
L07807_s_at,2367.0,1918.0,1638.0,1990.0,893.0,1841.0,1406.0
L07868_at,20.0,20.0,20.0,20.0,33.0,128.0,20.0
L07919_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L07949_at,589.0,57.0,20.0,20.0,198.0,53.0,122.0
L07956_at,384.0,269.0,1198.0,582.0,618.0,608.0,268.0
L08010_at,218.0,1188.0,423.0,177.0,860.0,159.0,759.0
L08044_s_at,2993.0,20.0,10.0,860.0,173.0,853.0,20.0
L08069_at,340.0,1014.0,2455.0,2562.0,2370.0,959.0,20.0
L08096_s_at,2170.0,938.0,375.0,344.0,1318.0,832.0,341.0
L08177_at,20.0,20.0,728.0,20.0,155.0,73.0,20.0
L08187_at,3809.0,3783.0,1881.0,2222.0,2365.0,1296.0,1276.0
L08246_at,1041.0,1987.0,3871.0,1485.0,2726.0,2652.0,599.0
L08424_at,51.0,589.0,621.0,319.0,1032.0,366.0,1039.0
L08485_at,908.0,20.0,112.0,271.0,248.0,263.0,20.0
L08488_at,20.0,20.0,2012.0,496.0,1343.0,624.0,269.0
L08666_at,6326.0,4413.0,9848.0,6770.0,7536.0,5903.0,3232.0
L08835_rna2_s_at,16148.0,7041.0,5243.0,3683.0,8608.0,6847.0,10457.0
L08895_at,97.0,445.0,864.0,863.0,202.0,833.0,32.0
L08904_at,20.0,1018.0,1835.0,1607.0,966.0,1932.0,1496.0
L09190_rna1_at,127.0,590.0,365.0,456.0,543.0,342.0,472.0
L09209_s_at,9723.0,7832.0,13574.0,10904.0,10656.0,14560.0,14333.0
L09229_s_at,1121.0,2671.0,1286.0,2267.0,2372.0,3620.0,1426.0
L09230_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L09234_at,418.0,20.0,20.0,131.0,20.0,8.0,115.0
L09235_at,20.0,983.0,20.0,532.0,647.0,59.0,8.0
L09260_at,6108.0,3187.0,3924.0,2997.0,2136.0,2598.0,4233.0
L09604_at,9714.0,3574.0,6233.0,7040.0,2739.0,5882.0,5147.0
L09708_at,20.0,1471.0,2438.0,2430.0,1412.0,1890.0,1418.0
L09717_at,1651.0,746.0,1997.0,905.0,704.0,1201.0,1071.0
L09749_at,1432.0,20.0,20.0,20.0,280.0,20.0,20.0
L09753_at,1158.0,20.0,20.0,20.0,20.0,20.0,20.0
L10035_at,20.0,20.0,213.0,20.0,20.0,20.0,86.0
L10102_rna1_at,626.0,934.0,188.0,20.0,281.0,189.0,321.0
L10123_at,1972.0,416.0,258.0,0.0,211.0,120.0,604.0
L10284_at,7776.0,14372.0,16191.0,9058.0,15213.0,12806.0,13884.0
L10333_s_at,5135.0,5414.0,3109.0,3706.0,2182.0,4945.0,4147.0
L10338_s_at,13862.0,6006.0,4017.0,4818.0,7041.0,5978.0,6547.0
L10343_at,20.0,20.0,146.0,436.0,1289.0,139.0,546.0
L10373_at,10127.0,9861.0,12791.0,3438.0,13291.0,6827.0,2605.0
L10374_at,904.0,306.0,344.0,413.0,776.0,663.0,874.0
L10377_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L10378_at,3384.0,3772.0,1998.0,1377.0,2430.0,1955.0,2019.0
L10381_at,20.0,20.0,63.0,20.0,150.0,30.0,20.0
L10386_at,966.0,386.0,715.0,737.0,448.0,57.0,2216.0
L10403_at,20.0,20.0,20.0,20.0,640.0,20.0,20.0
L10405_at,169.0,371.0,232.0,203.0,1025.0,158.0,608.0
L10413_at,1939.0,9995.0,6153.0,4537.0,6928.0,8221.0,19313.0
L10615_s_at,11107.0,11263.0,4292.0,4720.0,7366.0,4874.0,6876.0
L10665_at,20.0,332.0,548.0,563.0,597.0,501.0,901.0
L10678_at,4010.0,11030.0,22201.0,8090.0,9587.0,11386.0,4935.0
L10717_at,20.0,325.0,20.0,20.0,20.0,193.0,20.0
L10838_at,1702.0,3083.0,1008.0,417.0,4254.0,617.0,567.0
L10844_at,20.0,20.0,20.0,632.0,1655.0,20.0,93.0
L10910_at,233.0,399.0,866.0,695.0,1045.0,416.0,704.0
L10955_cds1_s_at,20.0,1196.0,235.0,20.0,98.0,326.0,20.0
L11005_at,20.0,504.0,214.0,343.0,190.0,20.0,260.0
L11066_at,6479.0,7909.0,7020.0,5512.0,6863.0,9517.0,12688.0
L11238_s_at,20.0,315.0,39.0,108.0,57.0,294.0,45.0
L11239_at,362.0,20.0,26.0,113.0,420.0,20.0,20.0
L11244_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L11284_at,911.0,2178.0,779.0,1071.0,1864.0,1679.0,969.0
L11285_at,5166.0,8251.0,11979.0,8806.0,16760.0,9771.0,13043.0
L11329_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L11353_at,20.0,20.0,94.0,20.0,334.0,59.0,276.0
L11369_at,20.0,4930.0,1451.0,1027.0,4230.0,2367.0,4660.0
L11370_at,12545.0,5663.0,4833.0,2130.0,6124.0,5228.0,9118.0
L11372_at,20.0,555.0,102.0,41.0,563.0,506.0,336.0
L11373_at,18989.0,23536.0,38735.0,22734.0,16697.0,25267.0,40150.0
L11566_at,26812.0,19571.0,40768.0,27938.0,25040.0,34543.0,50606.0
L11573_at,620.0,20.0,7.0,163.0,20.0,0.0,20.0
L11669_at,232.0,576.0,739.0,661.0,2338.0,885.0,1968.0
L11672_at,19200.0,20140.0,7419.0,10543.0,21367.0,15498.0,16241.0
L11672_r_at,1228.0,9916.0,3707.0,6171.0,9197.0,9065.0,6696.0
L11695_at,1827.0,83.0,20.0,106.0,62.0,20.0,20.0
L11701_s_at,20.0,493.0,143.0,655.0,238.0,205.0,20.0
L11702_at,1994.0,871.0,283.0,395.0,1180.0,560.0,684.0
L11708_at,447.0,426.0,556.0,927.0,539.0,260.0,542.0
L11931_at,20.0,20.0,336.0,20.0,20.0,20.0,20.0
L12052_at,20.0,128.0,20.0,20.0,20.0,20.0,20.0
L12060_s_at,872.0,20.0,4.0,359.0,420.0,132.0,667.0
L12168_at,7779.0,11382.0,17580.0,12540.0,12132.0,10802.0,11963.0
L12350_at,365.0,2037.0,4151.0,1081.0,2628.0,1204.0,1228.0
L12392_at,7727.0,4787.0,3006.0,3364.0,3333.0,3457.0,5467.0
L12468_at,20.0,52.0,92.0,303.0,152.0,75.0,125.0
L12535_at,380.0,659.0,2063.0,1057.0,1911.0,1183.0,343.0
L12701_cds2_at,1358.0,1059.0,417.0,1076.0,640.0,280.0,439.0
L12711_s_at,7906.0,5915.0,3451.0,4712.0,1449.0,4815.0,909.0
L12723_at,4806.0,924.0,396.0,254.0,859.0,244.0,20.0
L12760_s_at,20.0,193.0,51.0,370.0,54.0,15.0,322.0
L13042_at,20.0,831.0,484.0,667.0,536.0,428.0,675.0
L13197_at,9.0,765.0,888.0,1078.0,2187.0,449.0,1877.0
L13203_at,9713.0,5333.0,3101.0,3453.0,5871.0,2651.0,3588.0
L13210_at,20.0,5961.0,9115.0,12631.0,10755.0,10201.0,12214.0
L13258_at,20.0,20.0,20.0,151.0,20.0,257.0,438.0
L13266_s_at,7398.0,4686.0,1062.0,1495.0,4863.0,3855.0,970.0
L13278_at,20.0,716.0,389.0,811.0,719.0,377.0,202.0
L13286_at,720.0,20.0,20.0,218.0,590.0,47.0,230.0
L13329_at,877.0,521.0,815.0,734.0,2156.0,231.0,416.0
L13391_at,20.0,255.0,2775.0,1106.0,1202.0,2062.0,654.0
L13434_at,8786.0,2310.0,2069.0,1679.0,3039.0,1768.0,1431.0
L13436_at,20.0,1723.0,648.0,1150.0,859.0,736.0,39.0
L13689_at,954.0,1339.0,2618.0,1838.0,923.0,1594.0,1560.0
L13698_at,20.0,507.0,357.0,114.0,629.0,294.0,602.0
L13720_at,20.0,20.0,723.0,741.0,20.0,98.0,20.0
L13738_at,6283.0,4310.0,4801.0,2245.0,1878.0,3597.0,4874.0
L13740_at,6953.0,1797.0,1709.0,4183.0,2439.0,2446.0,1074.0
L13744_at,1748.0,266.0,176.0,54.0,18.0,98.0,307.0
L13761_rna1_at,2118.0,1232.0,1947.0,392.0,955.0,1169.0,1194.0
L13773_at,20.0,645.0,637.0,848.0,1013.0,1249.0,936.0
L13800_at,251.0,215.0,826.0,243.0,627.0,650.0,1193.0
L13848_at,20.0,1475.0,1276.0,1143.0,1126.0,568.0,880.0
L13852_at,2955.0,5022.0,3307.0,3944.0,3888.0,4361.0,5816.0
L13923_at,4139.0,1366.0,967.0,1128.0,956.0,1290.0,2470.0
L13939_s_at,19729.0,9139.0,6005.0,8912.0,3488.0,10352.0,7680.0
L13943_at,20.0,60.0,236.0,186.0,232.0,108.0,374.0
L13972_at,4334.0,2515.0,2212.0,1379.0,1718.0,1451.0,2010.0
L13977_at,20.0,7077.0,9245.0,7748.0,2621.0,4024.0,2120.0
L13994_at,2029.0,20.0,315.0,20.0,20.0,20.0,147.0
L14076_at,1664.0,1258.0,1771.0,1374.0,1665.0,1856.0,20.0
L14269_at,2181.0,352.0,158.0,20.0,269.0,385.0,589.0
L14430_at,548.0,20.0,20.0,150.0,141.0,20.0,20.0
L14542_at,20.0,240.0,46.0,20.0,650.0,159.0,161.0
L14565_at,20.0,20.0,1350.0,668.0,20.0,1274.0,121.0
L14595_at,20.0,20.0,93.0,20.0,1324.0,20.0,256.0
L14754_at,6659.0,2165.0,1358.0,987.0,4119.0,1256.0,2536.0
L14778_s_at,1496.0,4621.0,1232.0,1868.0,3471.0,2557.0,2039.0
L14787_at,433.0,825.0,194.0,511.0,389.0,279.0,233.0
L14812_at,213.0,1054.0,187.0,954.0,55.0,370.0,353.0
L14813_at,27938.0,16022.0,15754.0,7421.0,16879.0,10935.0,15542.0
L14837_at,3255.0,6987.0,7013.0,5458.0,11018.0,4148.0,4429.0
L14848_s_at,20.0,20.0,286.0,20.0,20.0,20.0,20.0
L14856_at,4932.0,5309.0,4970.0,1971.0,2793.0,3069.0,3812.0
L14922_at,20.0,141.0,205.0,414.0,20.0,99.0,20.0
L14927_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L15189_s_at,365.0,3665.0,841.0,1523.0,1661.0,1405.0,479.0
L15296_s_at,20.0,2297.0,248.0,833.0,20.0,190.0,457.0
L15309_at,5148.0,699.0,286.0,20.0,308.0,347.0,20.0
L15326_s_at,20.0,20.0,20.0,90.0,20.0,20.0,20.0
L15344_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L15388_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L15409_at,20.0,408.0,607.0,20.0,235.0,301.0,161.0
L15440_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L15533_rna1_at,191.0,226.0,134.0,20.0,351.0,20.0,477.0
L15702_at,14308.0,6310.0,5206.0,6171.0,6796.0,5357.0,7969.0
L16464_at,1651.0,865.0,20.0,20.0,750.0,20.0,558.0
L16782_at,1183.0,221.0,71.0,12.0,20.0,35.0,682.0
L16842_at,595.0,3208.0,6167.0,5092.0,1271.0,4140.0,1646.0
L16862_at,7802.0,5233.0,3107.0,2939.0,7236.0,2312.0,4665.0
L16895_at,3556.0,925.0,229.0,796.0,416.0,414.0,298.0
L16896_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L16991_at,20.0,20.0,20.0,238.0,886.0,1786.0,573.0
L17075_s_at,20.0,20.0,0.0,946.0,20.0,353.0,315.0
L17128_at,1043.0,994.0,813.0,238.0,1219.0,590.0,783.0
L17131_rna1_at,1542.0,1617.0,7064.0,3358.0,4212.0,4744.0,967.0
L17325_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L17327_at,20.0,2909.0,1890.0,832.0,2677.0,1470.0,20.0
L17328_at,20.0,368.0,20.0,314.0,743.0,369.0,458.0
L17330_at,20.0,485.0,20.0,328.0,20.0,58.0,286.0
L17418_cds2_s_at,973.0,20.0,20.0,20.0,204.0,20.0,20.0
L18877_f_at,20.0,732.0,358.0,450.0,663.0,439.0,1082.0
L18920_f_at,20.0,20.0,164.0,159.0,595.0,144.0,827.0
L18960_at,5108.0,2991.0,4860.0,3621.0,5408.0,3324.0,3041.0
L18972_at,2546.0,2004.0,1270.0,1309.0,1622.0,1274.0,673.0
L18983_at,17778.0,12612.0,6161.0,5988.0,14402.0,5994.0,8692.0
L19058_at,20.0,457.0,20.0,20.0,1573.0,191.0,341.0
L19063_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L19067_at,1940.0,3042.0,7710.0,5427.0,6973.0,6327.0,5635.0
L19161_at,1160.0,978.0,123.0,728.0,683.0,20.0,108.0
L19183_at,1967.0,560.0,1581.0,820.0,702.0,717.0,585.0
L19267_at,20.0,351.0,1934.0,20.0,3735.0,2608.0,8785.0
L19297_at,1619.0,40.0,20.0,20.0,20.0,362.0,20.0
L19314_at,351.0,218.0,736.0,699.0,1033.0,167.0,82.0
L19401_at,230.0,447.0,20.0,20.0,169.0,152.0,789.0
L19437_at,5886.0,7695.0,10092.0,6953.0,4979.0,7064.0,12064.0
L19493_s_at,1430.0,942.0,927.0,1103.0,1201.0,1990.0,1635.0
L19527_at,29846.0,17808.0,39671.0,25845.0,21802.0,31317.0,32040.0
L19593_at,20.0,276.0,20.0,20.0,155.0,20.0,249.0
L19605_at,8570.0,4766.0,10591.0,8930.0,3713.0,8542.0,7032.0
L19686_rna1_at,1989.0,13282.0,41038.0,23015.0,9942.0,33243.0,58486.0
L19711_at,1443.0,2093.0,798.0,1840.0,548.0,1968.0,340.0
L19778_at,1062.0,20.0,20.0,20.0,31.0,20.0,20.0
L19779_at,6414.0,2968.0,4076.0,6423.0,2496.0,8399.0,3598.0
L19783_at,20.0,525.0,1405.0,534.0,815.0,902.0,2128.0
L19871_at,20.0,129.0,1560.0,474.0,381.0,868.0,234.0
L19872_at,98.0,20.0,104.0,100.0,142.0,139.0,64.0
L20010_at,1331.0,1819.0,2514.0,1712.0,1565.0,2300.0,1426.0
L20298_at,2182.0,3297.0,5894.0,3448.0,5749.0,5794.0,4404.0
L20316_at,5342.0,3051.0,3116.0,1092.0,7442.0,4187.0,3454.0
L20320_at,20.0,346.0,690.0,492.0,20.0,404.0,49.0
L20321_at,20.0,17.0,448.0,20.0,14.0,84.0,59.0
L20348_at,20.0,522.0,20.0,20.0,71.0,20.0,20.0
L20433_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L20469_s_at,676.0,208.0,509.0,521.0,887.0,46.0,1073.0
L20591_at,3341.0,213.0,1508.0,424.0,2234.0,277.0,213.0
L20688_at,14851.0,10730.0,11622.0,14986.0,9338.0,15425.0,10025.0
L20773_at,5046.0,3822.0,4983.0,5268.0,2992.0,3856.0,3579.0
L20814_at,2102.0,3637.0,1458.0,1096.0,4663.0,1351.0,3328.0
L20815_at,4571.0,2688.0,865.0,1038.0,1680.0,224.0,1156.0
L20826_at,1758.0,704.0,480.0,464.0,336.0,20.0,729.0
L20852_at,3743.0,1420.0,1154.0,684.0,305.0,529.0,683.0
L20859_at,1607.0,221.0,317.0,723.0,30.0,91.0,20.0
L20860_at,1973.0,831.0,375.0,310.0,944.0,661.0,302.0
L20861_at,592.0,267.0,396.0,239.0,218.0,463.0,116.0
L20941_at,51229.0,33235.0,67649.0,45658.0,25801.0,45296.0,55595.0
L20965_at,20.0,2044.0,331.0,1118.0,876.0,787.0,20.0
L20971_at,751.0,2423.0,3049.0,1037.0,1854.0,3133.0,1161.0
L21715_at,20.0,20.0,180.0,20.0,20.0,20.0,148.0
L21893_at,3046.0,2235.0,1269.0,1373.0,2222.0,1774.0,3461.0
L21934_at,1370.0,148.0,4.0,241.0,20.0,145.0,20.0
L21936_at,2246.0,2572.0,8268.0,2341.0,3252.0,7096.0,6723.0
L21954_at,6108.0,3684.0,6123.0,8397.0,2133.0,4525.0,3898.0
L21993_at,2561.0,11758.0,10819.0,7741.0,5005.0,10453.0,6870.0
L21998_at,20.0,618.0,1807.0,1710.0,1085.0,2248.0,2256.0
L22005_at,20.0,718.0,3171.0,2131.0,4064.0,2643.0,851.0
L22009_at,3284.0,2454.0,5394.0,1775.0,1741.0,1416.0,962.0
L22075_at,1573.0,225.0,212.0,206.0,384.0,295.0,161.0
L22206_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L22214_at,5123.0,4985.0,4464.0,2559.0,3200.0,3952.0,5987.0
L22342_at,4439.0,4108.0,2731.0,3542.0,3341.0,3457.0,3617.0
L22343_at,2171.0,912.0,61.0,363.0,649.0,469.0,20.0
L22454_at,1736.0,351.0,32.0,23.0,143.0,20.0,233.0
L22524_s_at,232.0,20.0,20.0,1206.0,20.0,20.0,73.0
L22548_at,4943.0,20.0,1149.0,756.0,1354.0,934.0,1547.0
L22569_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L22650_at,74.0,20.0,20.0,20.0,20.0,77.0,20.0
L23116_at,2168.0,1607.0,3043.0,1197.0,883.0,1720.0,1347.0
L23333_s_at,3870.0,5728.0,1784.0,1398.0,3184.0,2806.0,2063.0
L23808_at,20.0,20.0,97.0,87.0,272.0,12.0,100.0
L23852_at,554.0,20.0,26.0,889.0,591.0,884.0,1523.0
L23959_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L24203_at,20.0,20.0,20.0,20.0,937.0,20.0,20.0
L24470_at,20.0,20.0,391.0,214.0,457.0,20.0,308.0
L24559_at,526.0,4799.0,2551.0,2892.0,1419.0,1076.0,6118.0
L24564_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
L24774_s_at,4861.0,4105.0,1439.0,1423.0,1121.0,2519.0,1243.0
L24783_at,4796.0,3066.0,2408.0,1129.0,1771.0,1598.0,2089.0
L24804_at,283.0,1948.0,1805.0,527.0,1428.0,1169.0,378.0
L24893_s_at,4752.0,20.0,20.0,139.0,215.0,114.0,20.0
L25080_at,17668.0,17483.0,26261.0,25375.0,19617.0,25371.0,42646.0
L25081_at,21581.0,13121.0,22901.0,16848.0,19825.0,17461.0,17699.0
L25085_at,20.0,1086.0,4532.0,4778.0,513.0,2342.0,1347.0
L25119_at,20.0,546.0,524.0,377.0,803.0,360.0,541.0
L25270_at,20.0,20.0,729.0,807.0,1978.0,2018.0,946.0
L25286_s_at,20.0,20.0,20.0,187.0,20.0,27.0,351.0
L25441_at,510.0,211.0,93.0,41.0,20.0,66.0,214.0
L25444_at,664.0,2417.0,2950.0,1915.0,700.0,2074.0,3116.0
